web-scraper-order,web-scraper-start-url,price,title,availability
"1612044258-530","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.099,90lei","Laptop APPLE MacBook Pro 13 myd92ze/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612044263-605","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.899,99lei","Laptop MICROSOFT Surface Go, Intel Core i5-1035G1 pana la 3.6GHz, 12.4"" Touch, 8GB, SSD 128GB, Intel UHD Graphics, Windows 10 S, albastru deschis","In Stoc"
"1612044239-171","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.999,90lei","Laptop Gaming ASUS TUF FX505DT-HN552, AMD Ryzen 5 3550H pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Stealth Black","Stoc epuizat"
"1612044239-177","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.899,90lei","Laptop ASUS VivoBook 15 X513EA-EJ016, Intel Core i3-1115G4 pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, alb","Stoc epuizat"
"1612044260-553","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","3.799,90lei","Laptop LENOVO Yoga Slim 7 14ARE05, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, Orchid","Stoc epuizat"
"1612044260-562","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.099,90lei","Laptop Gaming ASUS ROG Strix G17 G712LV-H7038, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, Glacier Blue","Stoc epuizat"
"1612044266-673","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.599,90lei","Laptop Gaming HP Omen 15-ek0000nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","In Stoc"
"1612044242-204","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop DELL Vostro 3590, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","Stoc epuizat"
"1612044263-624","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","2.399,90lei","Laptop ACER Aspire 3 A315-23-R4L4, AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8, Free DOS, negru","In Stoc"
"1612044272-759","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.999,90lei","Laptop Gaming ASUS ROG Zephyrus S GX701LWS-HG019T, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612044242-209","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop DELL Inspiron 3793, Intel Core i5-1035G1 pana la 3.6GHz, 17.3"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612044236-137","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.999,90lei","Laptop ASUS X509JA-EJ025, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612044272-749","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","13.199,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG014T, Intel Core i7-10875H pana la 5.1GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Windows 10 Home, negru","In Stoc"
"1612044252-400","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.099,90lei","Laptop Gaming LENOVO Legion 5 15IMH05H, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612044255-460","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.899,90lei","Laptop APPLE MacBook Air 13 mgna3ze/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612044245-254","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop ASUS ZenBook 14 UM431DA-AM029R, AMD Ryzen 7 3700U pana la 4GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon RX Vega 10, Windows 10 Pro, Utopia Blue","Stoc epuizat"
"1612044239-164","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.099,90lei","Laptop Gaming ASUS TUF FX505DT-HN482, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Gold Steel","Stoc epuizat"
"1612044252-392","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop 2 in 1 LENOVO Yoga C740-14IML, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch,16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, Mica","Stoc epuizat"
"1612044252-408","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop DELL Vostro 7590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1050 3GB, Windows 10 Pro, gri","Stoc epuizat"
"1612044247-334","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.499,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5026, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","Stoc epuizat"
"1612044250-348","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop Gaming DELL Inspiron G5 5505, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon RX 5600M 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612044269-684","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.399,90lei","Laptop LENOVO ThinkPad T14 Gen 1, Intel Core i7-10510U pana la 4.9GHz, 14"" UHD Touch, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Pro, negru","In Stoc"
"1612044263-603","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.999,90lei","Laptop ACER Swift 3 SF314-42-R6X3, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044252-394","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-AZ018, AMD Ryzen 7 4800HS pana la 4.2GHZ, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612044247-326","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.499,90lei","Laptop LENOVO ThinkBook 15-IIL, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat"
"1612044245-272","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.099,00lei","Laptop HUAWEI MateBook 14, AMD Ryzen 5 4600H pana la 4.0GHz, 14"" QHD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, Space Gray","Stoc epuizat"
"1612044242-207","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop 2 in 1 ASUS VivoBook Flip 14 TM420IA-EC057T, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD Touch, 8GB, SSD 256GB AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612044255-471","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.599,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN221, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612044239-188","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.649,90lei","Laptop LENOVO IdeaPad 3 17ARE05, AMD Ryzen 5 4500U pana la 4.0GHz, 17.3"" Full HD, 8GB, HDD 1TB + SSD 128GB, AMD Radeon Graphics, Free DOS, albastru","Stoc epuizat"
"1612044255-482","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.399,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612044269-694","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","8.899,90lei","Laptop Gaming HP Omen 15-dh0013nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free Dos, negru","In Stoc"
"1612044272-756","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","12.199,90lei","Laptop Gaming HP Omen 2S 15-dg0007nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD Touch, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612044258-529","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.099,90lei","Laptop ASUS ZenBook 15 UX534FTC-AA254T, Intel Core i7-10510U pana la 4.9GHz, 15.6"" 4K UHD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1650 Max-Q 4GB, Windows 10 Pro, Royal Blue","Stoc epuizat"
"1612044266-642","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.899,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LV-HN100, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, gri","In Stoc"
"1612044242-228","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.599,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 1TB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612044242-211","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop Gaming ASUS TUF FX505DT-HN502, AMD Ryzen 5 3550H pana la 3.7GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Gold Steel","Stoc epuizat"
"1612044245-284","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.999,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri platinum","Stoc epuizat"
"1612044272-750","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","12.999,90lei","Laptop Gaming ACER Predator Triton 500 PT515-52, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 2TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","In Stoc"
"1612044250-377","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop ASUS ZenBook 14 UX433FA-A5082, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Free Dos, Royal Blue Metal","Stoc epuizat"
"1612044239-191","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.499,90lei","Laptop LENOVO V15 ADA, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics, Free DOS, gri","Stoc epuizat"
"1612044269-686","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.299,90lei","Laptop Gaming HP Omen 15-dh0018nq, Intel Core i9-9880H pana la 4.8GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free Dos, negru","In Stoc"
"1612044255-448","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.199,90lei","Laptop APPLE MacBook Pro 13 myda2ro/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout RO","Stoc epuizat"
"1612044263-631","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","7.749,90lei","Laptop Gaming HP Omen 15-dh1013nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, negru","In anumite magazine"
"1612044272-748","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","13.279,99lei","Laptop Gaming ASUS ROG Zephyrus S15 GX502LXS-HF047T, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, WebCam, Windows 10 Home, negru","In Stoc"
"1612044247-297","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop Gaming ASUS ROG Strix G G531GU-AL059, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free Dos, negru","Stoc epuizat"
"1612044272-765","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.699,90lei","Laptop Gaming HP Omen 17-cb1021nq, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2080 Super 8GB, Free DOS, negru","In Stoc"
"1612044239-166","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.099,90lei","Laptop HP 14s-fq0001nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612044258-527","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.199,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-HN190, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Prism Black","Stoc epuizat"
"1612044274-778","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.399,90lei","Laptop LENOVO IdeaPad 3 15IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, albastru","In Stoc"
"1612044260-547","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","4.699,90lei","Laptop Gaming DELL Inspiron 3500 G3, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","In anumite magazine"
"1612044269-713","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.499,90lei","Laptop Gaming ASUS TUF A15 FA506QR-AZ001, AMD Ryzen 7 5800H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 3070 Max-Q 8GB, Free DOS, gri inchis","In Stoc"
"1612044239-185","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.749,90lei","Laptop ASUS X509JA-EJ024, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel HD Graphics 520, Free DOS, argintiu","Stoc epuizat"
"1612044242-214","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop DELL Inspiron 5505, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612044247-301","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.799,90lei","Laptop ASUS ZenBook Duo UX481FA-BM049T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Celestial Blue","Stoc epuizat"
"1612044263-587","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.899,90lei","Laptop Gaming ACER Nitro 5 AN515-55, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","In Stoc"
"1612044247-321","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.649,90lei","Laptop Gaming ASUS TUF FX505DV-AL074, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce RTX 2060 6GB, Free Dos, Gun Metal","Stoc epuizat"
"1612044263-608","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.499,90lei","Laptop ACER Swift 3 SF314-42-R0DN, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Free Dos, argintiu","In Stoc"
"1612044266-643","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.899,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i5-1035G4 pana la 3.7GHz, 12.3"" Touch, 8GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, negru","In Stoc"
"1612044245-290","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.899,90lei","Laptop HP 15s-fq1035nq, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, argintiu","Stoc epuizat"
"1612044239-181","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.849,90lei","Laptop LENOVO IdeaPad 5 14ARE05, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Free DOS, gri","Stoc epuizat"
"1612044263-617","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.199,90lei","Laptop HP 15-dw2007nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044263-594","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.499,90lei","Laptop LENOVO ThinkPad E14 Gen 2, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Xe Graphics, Free DOS, negru","In Stoc"
"1612044258-500","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","10.999,90lei","Laptop APPLE MacBook Pro 13 mwp72ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, SSD 512GB, Intel Iris Plus Graphics, macOS Catalina, Silver - Tastatura layout RO","Stoc epuizat"
"1612044272-736","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","19.999,90lei","Laptop DELL XPS 9700, Intel Core i9-10885H pana la 5.3GHz, 17"" UHD+ Touch, 32GB, SSD 1TB, NVIDIA GeForce RTX Max-Q 2060 6GB , Windows 10 Pro, argintiu","In Stoc"
"1612044245-278","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.999,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5024, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","Stoc epuizat"
"1612044247-336","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.449,90lei","Laptop Gaming ASUS TUF FX705DT-H7113, AMD Ryzen 7 3750H pana la 4GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, Stealth Black","Stoc epuizat"
"1612044272-771","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.699,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i7-1065G7 pana la 3.9GHz, 12.3"" Touch, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, Platinum","In Stoc"
"1612044260-565","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.599,90lei","Laptop ASUS ZenBook Duo UX481FL-HJ085R, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD Touch, 8GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Windows 10 Pro, Celestial Blue","Stoc epuizat"
"1612044239-182","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.799,90lei","Laptop ASUS VivoBook 15 X512DA-EJ171T, AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, Transparent Silver","Stoc epuizat"
"1612044245-271","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.099,90lei","Laptop Gaming MSI Bravo 15 A4DDR-216XRO, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon RX 5500M 4GB, Free DOS, negru","Stoc epuizat"
"1612044263-629","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","8.499,90lei","Laptop Gaming HP Omen 15-dh0016nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB + HDD 1TB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","In anumite magazine"
"1612044239-153","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.299,90lei","Laptop HP 14s-fq0010nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, argintiu","Stoc epuizat"
"1612044250-366","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.199,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7015, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612044274-812","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.499,90lei","Laptop 2 in 1 ASUS ZenBook Flip 13 UX371EA-HR017R, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel® Iris Xe Graphics, Windows 10 Pro, gri","In Stoc"
"1612044263-585","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.999,90lei","Laptop Gaming ASUS TUF F15 FX506LU-HN122, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","In Stoc"
"1612044258-523","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.299,90lei","Laptop APPLE MacBook Pro 13 myd92ro/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout RO","Stoc epuizat"
"1612044255-447","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.299,90lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE136T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, alb","Stoc epuizat"
"1612044247-316","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop Gaming DELL G3 3500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","Stoc epuizat"
"1612044258-535","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","7.899,90lei","Laptop APPLE MacBook Air 13 z124000vp, Apple M1, 13.3"" Retina Display, 16GB, SSD 512GB, Grafica integrata, macOS  Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612044266-653","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.599,90lei","Laptop Gaming HP Omen 17-cb1000nq, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612044250-367","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.169,99lei","Laptop Gaming ASUS TUF A15 FA506IU-AL026, AMD Ryzen 9 4900H pana la 4.4GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612044272-766","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.699,90lei","Laptop Gaming HP Omen 15-dh0043nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 32GB, SSD 512GB + HDD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free DOS, negru","In Stoc"
"1612044269-688","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.199,90lei","Laptop Gaming ASUS ROG Zephyrus S GX531GWR-ES008T, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612044269-701","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","8.199,90lei","Laptop 2 in 1 HP Spectre x360 13-aw0039nn, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD Touch, 16GB, SSD 2TB, Intel Iris Plus Graphics, Windows 10 Home, negru","In Stoc"
"1612044250-344","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.439,90lei","Laptop ASUS UX425JA-BM112T, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, Lilac Mist","Stoc epuizat"
"1612044255-468","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.699,90lei","Laptop Gaming ASUS ROG Strix G17 G712LU-EV008, Intel Core i7-10750H pana la 5GHz, 17.3"" Full HD, 16GB, SSD 512GB + 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612044269-705","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.999,90lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE129R, AMD Ryzen 9 4900HS pana la 4.3GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti Max-Q 6GB, Windows 10 Pro, gri inchis","In Stoc"
