web-scraper-order,web-scraper-start-url,title,price,availability
"1612388141-3541","https://www.pcgarage.ro/notebook-laptop/pagina12/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' Pavilion 15-ec1037nq, FHD IPS 144Hz, Procesor AMD Ryzen™ 7 4800H (8M Cache, up to 4.2 GHz), 16GB DDR4, 1TB SSD, GeForce GTX 1660 Ti 6GB, Free DOS, Shadow Black, (White KB)","6.999,00 RON","Nu este in stoc"
"1612388084-3361","https://www.pcgarage.ro/notebook-laptop/pagina21/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' OMEN 15-dh1031nq, FHD IPS 144Hz, Procesor Intel® Core™ i9-10885H (16M Cache, up to 5.30 GHz), 16GB DDR4, 1TB 7200 RPM + 512GB SSD, GeForce RTX 2080 SUPER 8GB, Free DOS, Shadow Black","12.903,97 RON","Nu este in stoc"
"1612388168-3629","https://www.pcgarage.ro/notebook-laptop/pagina7/filtre/placa-video-placa-video-dedicata/","Laptop DELL Gaming 17.3'' G7 7700, FHD 144Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 32GB DDR4, 1TB SSD, GeForce RTX 2070 SUPER 8GB, Win 10 Home, Black, 3Yr CIS","11.498,99 RON","Stoc magazin limitat"
"1612388123-3471","https://www.pcgarage.ro/notebook-laptop/pagina15/filtre/placa-video-placa-video-dedicata/","Laptop ASUS 17.3'' VivoBook 17 M712DK, FHD, Procesor AMD Ryzen™ 3 3200U (4M Cache, up to 3.50 GHz), 8GB DDR4, 256GB SSD, Radeon R540X 2GB, FreeDos, Transparent Silver","2.511,83 RON","Nu este in stoc"
"1612388153-3568","https://www.pcgarage.ro/notebook-laptop/pagina10/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' OMEN 15-dh1009nq, FHD IPS 144Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 16GB DDR4, 512GB SSD, GeForce RTX 2070 8GB, Free DOS, Shadow Black, 4-Zone RGB","7.404,33 RON","Nu este in stoc"
"1612388163-3616","https://www.pcgarage.ro/notebook-laptop/pagina8/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 15.6'' Legion 5 15IMH05H, FHD IPS, Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1660 Ti 6GB, No OS, Phantom Black","5.799,00 RON","Nu este in stoc"
"1612388117-3459","https://www.pcgarage.ro/notebook-laptop/pagina16/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' Pavilion 15-bc408nq, FHD, Procesor Intel® Core™ i7-8750H Processor (9M Cache, up to 4.10 GHz), 8GB DDR4, 1TB, GeForce GTX 1050 4GB, FreeDos, Shadow Black","3.910,34 RON","Nu este in stoc"
"1612388110-3426","https://www.pcgarage.ro/notebook-laptop/pagina17/filtre/placa-video-placa-video-dedicata/","Laptop HP Gaming 15.6'' Pavilion 15-ec0026nq, FHD, Procesor AMD Ryzen™ 7 3750H (4M Cache, up to 4.0 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, FreeDos, Shadow Black","4.099,99 RON","Nu este in stoc"
"1612388104-3413","https://www.pcgarage.ro/notebook-laptop/pagina18/filtre/placa-video-placa-video-dedicata/","Laptop ASUS Gaming 15.6'' ASUS TUF A15 FA506IV, FHD 144Hz, Procesor AMD Ryzen™ 7 4800H (8M Cache, up to 4.20 GHz), 8GB DDR4, 512GB SSD, GeForce RTX 2060 6GB, No OS, Bonfire Black","5.199,00 RON","Nu este in stoc"
"1612388189-3736","https://www.pcgarage.ro/notebook-laptop/pagina2/filtre/placa-video-placa-video-dedicata/","Laptop HP 15.6'' ProBook 450 G7, FHD, Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), 8GB DDR4, 512GB SSD, GeForce MX250 2GB, Free DOS, Silver","3.698,99 RON","Stoc magazin suficient"
"1612388147-3552","https://www.pcgarage.ro/notebook-laptop/pagina11/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 17.3'' Legion 5 17IMH05, FHD, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 Ti 4GB, No OS, Phantom Black","5.899,00 RON","Nu este in stoc"
"1612388110-3428","https://www.pcgarage.ro/notebook-laptop/pagina17/filtre/placa-video-placa-video-dedicata/","Laptop DELL Gaming 15.6'' G3 3590, FHD, Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), 8GB DDR4, 256GB SSD, GeForce GTX 1650 4GB, Linux, Black, 3Yr CIS","4.148,08 RON","Nu este in stoc"
"1612388168-3636","https://www.pcgarage.ro/notebook-laptop/pagina7/filtre/placa-video-placa-video-dedicata/","Laptop DELL Gaming 15.6'' G5 5500, FHD 300Hz, Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 2070 8GB, Win 10 Home, Interstellar Dark, 3Yr CIS, G-Key","7.998,99 RON","In stoc furnizor"
"1612388168-3624","https://www.pcgarage.ro/notebook-laptop/pagina7/filtre/placa-video-placa-video-dedicata/","Laptop Lenovo Gaming 15.6'' Legion 7 15IMHg05, FHD IPS 144Hz G-Sync, Procesor Intel® Core™ i7-10875H (16M Cache, up to 5.10 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 2070 SUPER 8GB, No OS, Slate Grey","9.498,99 RON","Stoc magazin suficient"
