web-scraper-order,web-scraper-start-url,title,price,availability
"1612387579-1440","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:25","Laptop Lenovo ThinkBook 15p (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" UHD, 16GB, 1TB SSD, nVidia GeForce GTX 1650Ti @4GB, FPR, Win10 Pro, Gri)","8.399,99 Lei","Stoc epuizat"
"1612387664-2595","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:1","Nou! Laptop Lenovo ThinkPad E15 (Procesor Intel® Core™ i5-1135G7 (8M Cache, up to 4.20 GHz), Tiger Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® Iris Xe, FPR, Negru)","3.923,99 Lei","Stoc epuizat"
"1612387635-2208","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5 (4M Cache, up to 3.50 GHz), Kaby Lake, 13.3"", Retina, 8GB, 256GB SSD, Intel Iris Plus 650, Mac OS Sierra, Layout RO, Argintiu)","10.499,99 Lei","Stoc epuizat"
"1612387598-1729","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Asus VivoBook X512JA-EJ362 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Gri)","2.951,99 Lei","Stoc epuizat"
"1612387579-1432","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:25","Laptop Dell Latitude 7410 (Procesor Intel® Core™ i5-10310U (6M Cache, up to 4.40 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","6.799,99 Lei","In stoc (exclusiv online)"
"1612387614-1916","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop HP ProBook 470 G4 (Procesor Intel® Core™ i7-7500U (4M Cache, up to 3.50 GHz), Kaby Lake, 17.3""FHD, 8GB, 256GB SSD, nVidia GeForce 930MX@2GB, Wireless AC, FPR, Win10 Pro 64)","4.299,99 Lei","Stoc epuizat"
"1612387650-2393","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple MacBook Pro 16 Retina (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 16"", Retina, Touch Bar, 32GB, 1TB SSD, AMD Radeon Pro 5500M @4GB, Mac OS Catalina, Layout INT, Gri)","17.360,00 Lei","Preorder"
"1612387643-2289","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Argintiu)","3.561,99 Lei","Stoc epuizat"
"1612387664-2553","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:1","Laptop Apple MacBook Air (Procesor Apple M1 (12M Cache, up to 3.20 GHz), 13.3"", Retina, 8GB, 256GB SSD, Integrated M1 Graphics, Mac OS Big Sur, Layout INT, Roz/Auriu)","5.599,00 Lei","In stoc magazin"
"1612387594-1655","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Asus X541SA-DM690 (Procesor intel Quad Core N3710 (2M Cache, un to 1.6 GHz), 15.6"" FHD, 4GB, 1TB HDD, Endless OS, Argintiu)","3.026,99 Lei","Stoc epuizat"
"1612387643-2294","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5 (4M Cache, up to 3.50 GHz), Kaby Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel Iris Plus 650, Mac OS Sierra, Layout RO, Gri)","10.499,99 Lei","Stoc epuizat"
"1612387594-1674","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i7-9750H (12M Cache, 3.90 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","7.199,99 Lei","Stoc epuizat"
"1612387624-2025","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop HP ZBook G6 (Procesor Intel® Core™ i7-9850H (12M Cache, up to 4.60 GHz), Coffee Lake, 15.6"" FHD, 16GB, 1TB HDD @7200RPM + 512GB SSD, nVidia Quadro T2000 @4GB, Win10 Pro, Gri)","11.499,99 Lei","Stoc epuizat"
"1612387602-1749","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Apple MacBook Pro (Procesor Intel® Quad-Core™ i7 (6M Cache, 2.2GHz up to 3.40 GHz), 15.4"" Retina, 16GB, 256GB Flash, Intel® Iris Graphics, Wireless AC, Mac OS X Yosemite, Layout Ro)","11.499,99 Lei","Stoc epuizat"
"1612387628-2098","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Gaming Lenovo Legion 5 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz), 15.6"" FHD 120Hz, 8GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","4.541,99 Lei","Stoc epuizat"
"1612387577-1381","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:26","Nou! Laptop Gaming Asus ROG Zephyrus Duo GX550LXS-HF088T (Procesor Intel® Core™ i9-10980HK (16M Cache, up to 5.30 GHz), Comet Lake, 15.6"" FHD 300Hz, 32GB, 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Home, Gri)","19.599,99 Lei","In stoc (exclusiv online)"
"1612387617-1935","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Gri)","1.999,99 Lei","Stoc epuizat"
