web-scraper-order,web-scraper-start-url,price,title,availability
"1612388389-4023","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.599,90lei","Laptop ASUS ZenBook 15 UX534FAC-A8080R, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Royal Blue","Stoc epuizat"
"1612388384-3935","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.399,90lei","Laptop HP Envy x360 15-ee0014nn, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD Touch, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612388387-3988","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop HP 17-by3033nq, Intel Core i7-1065G7 pana la 3.9GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, argintiu","Stoc epuizat"
"1612388387-3978","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.999,90lei","Laptop Gaming ASUS X571LI-AL105, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB + 1TB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388392-4087","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop Gaming ASUS ROG Strix G17 G712LV-H7002, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612388410-4399","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.699,90lei","Laptop Gaming HP Omen 15-dh0043nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 32GB, SSD 512GB + HDD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free DOS, negru","In Stoc"
"1612388381-3867","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","4.099,90lei","Laptop Gaming MSI GF65 Thin 10SDR-807XRO, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612388392-4099","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop Gaming ASUS TUF A15 FA506IV-AL116, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612388384-3941","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL048, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612388399-4204","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.699,90lei","Laptop 2 in 1 MICROSOFT Surface Go 2, Intel Pentium Gold 4425Y 1.7GHz, 10.5"" Touch, 4GB, eMMC 64GB, Intel UHD Graphics 630, Windows 10 Home S, argintiu","In Stoc"
"1612388384-3958","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop Gaming ASUS X571GT-AL176, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388402-4274","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.965,08lei","Laptop Gaming ACER Nitro 5 AN515-44-R40C, AMD Ryzen 5 4600H pana la 4GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","In Stoc"
"1612388392-4092","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.099,90lei","Laptop Gaming LENOVO Legion 5 15IMH05H, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612388387-3964","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","5.199,90lei","Laptop ASUS ZenBook 14 UX433FAC-A5156T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612388407-4380","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.899,90lei","Laptop Gaming MSI GL65 Leopard 10SFR-278XRO, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","In Stoc"
"1612388399-4241","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.599,90lei","Laptop APPLE MacBook Air 13 mgn93ro/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout RO","Stoc epuizat"
"1612388389-4041","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop ASUS ZenBook 14 UM433DA-A5018R, AMD Ryzen 7 3700U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 1TB, AMD Radeon RX Vega 10 Graphics, Windows 10 Pro, Icicle Silver","Stoc epuizat"
"1612388407-4389","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.699,90lei","Laptop ASUS ZenBook 14 UX435EA-A5022R, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, gri","In Stoc"
"1612388394-4118","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.199,90lei","Laptop Gaming DELL Inspiron G5 5500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612388399-4212","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","2.299,90lei","Laptop ACER Aspire 3 A315-56-37LG, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, negru","In Stoc"
"1612388392-4104","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.949,90lei","Laptop Gaming ASUS ROG Strix G731GT-H7179, Intel Core i7-9750H pana la 4.5GHz, 17.3"" Full HD, 8GB, SSD 1TB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388397-4168","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","15.999,90lei","Laptop Gaming ASUS ROG Zephyrus S17 GX701LXS-HG032, Intel Core i7-10875H pana la 5.1GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Free DOS, negru","Stoc epuizat"
"1612388405-4315","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.799,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN080T, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In Stoc"
"1612388410-4440","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","7.899,90lei","Laptop LENOVO ThinkPad T14 Gen 1, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388387-3990","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop Gaming MSI GF65 Thin 10SDR-805XRO, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat"
"1612388376-3813","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.949,90lei","Laptop ASUS M509DA-EJ463T, AMD Athlon Silver 3050U pana la 3.2GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel HD Graphics 520, Windows 10 Home, gri","Stoc epuizat"
"1612388402-4292","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.099,90lei","Laptop HUAWEI MateBook D 14, AMD Ryzen 5 3500U pana la 3.7GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, argintiu","In Stoc"
"1612388407-4393","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.499,90lei","Laptop Gaming ACER Nitro 5 AN515-55, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612388389-4019","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.699,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7023, AMD Ryzen 9 4900H pana la 4.4GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612388384-3938","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.399,90lei","Laptop Gaming ASUS ROG Strix G G531GT-HN562, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 1TB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388384-3957","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop Gaming DELL G3 3500, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","Stoc epuizat"
"1612388373-3766","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/16/","1.649,90lei","Laptop ASUS X509MA-BR101T, Intel Celeron N4000 pana la 2.6GHz, 15.6"" HD, 4GB, SSD 256GB, Intel UHD Graphics 600, Windows 10 Home, argintiu","Stoc epuizat"
"1612388384-3948","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.249,90lei","Laptop ASUS ZenBook 14 UM425IA-AM034T, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics. Windows 10 Home, Liliac Mist","Stoc epuizat"
"1612388407-4374","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.999,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, negru","In Stoc"
"1612388412-4471","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","13.899,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG074, Intel Core i9-10980HK pana la 5.3GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, Free DOS, negru","In Stoc"
"1612388381-3880","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.999,90lei","Laptop Gaming HP Pavilion 15-ec1012nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388397-4172","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","14.999,90lei","Laptop 2 in 1 DELL XPS 15 9575, Intel Core i7-8705G pana la 4.1GHz, 15.6"" UHD 4K Touch, 16GB, SSD 512GB, AMD Radeon RX Vega M 4GB, Windows 10 Pro, Silver","Stoc epuizat"
"1612388405-4311","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.899,90lei","Laptop ASUS Zenbook 13 UX325JA-EG074R, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD, 32GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","In Stoc"
"1612388384-3961","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.179,99lei","Laptop Gaming ASUS TUF A15 FA506II-HN269, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat"
"1612388394-4121","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.099,90lei","Laptop ASUS ZenBook 15 UX534FTC-AA254T, Intel Core i7-10510U pana la 4.9GHz, 15.6"" 4K UHD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1650 Max-Q 4GB, Windows 10 Pro, Royal Blue","Stoc epuizat"
"1612388376-3792","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.749,90lei","Laptop ASUS X509JA-EJ024, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel HD Graphics 520, Free DOS, argintiu","Stoc epuizat"
"1612388389-4017","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.799,90lei","Laptop 2 in 1 DELL Inspiron 7391, Intel Core i7-10510U pana la 4.9GHz, 13.3"" UHD Touch, 16GB, SSD 512GB, Intel UHD Graphics, Free DOS, negru","Stoc epuizat"
"1612388392-4085","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-AZ018, AMD Ryzen 7 4800HS pana la 4.2GHZ, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612388394-4116","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","8.299,90lei","Laptop APPLE MacBook Pro 13 z11b0002q, Apple M1, 13.3"" Retina Display si Touch Bar, 16GB, SSD 256GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388392-4083","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop 2 in 1 LENOVO Yoga C740-14IML, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch,16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, Mica","Stoc epuizat"
"1612388373-3764","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/16/","1.649,90lei","Laptop ASUS X509MA-BR022T, Intel Celeron N4000 pana la 2.6GHz, 15.6"" HD, 4GB, 1TB, Intel UHD Graphics 600, Windows 10 Home, gri","Stoc epuizat"
"1612388376-3798","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.499,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612388410-4424","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","8.899,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ192T, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Windows 10 Home, negru","In Stoc"
"1612388412-4460","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.699,90lei","Laptop HP 250 G7, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, negru","In Stoc"
"1612388384-3962","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.099,90lei","Laptop Gaming ASUS X571LH-AL018, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388381-3899","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.849,90lei","Laptop ASUS ZenBook 14 UM431DA-AM007R, AMD Ryzen 5 3500U pana la 3.7GHz, 14"" Full HD, 8GB, SSD 512gb, AMD Radeon Vega 8, Windows 10 Pro, Utopia Blue","Stoc epuizat"
"1612388394-4149","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.899,90lei","Laptop APPLE MacBook Air 13 mgn73ze/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 512GB, Grafica integrata, macOS  Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388387-3991","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop Gaming ASUS ROG Strix G G531GU-AL059, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free Dos, negru","Stoc epuizat"
"1612388402-4257","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.499,90lei","Laptop DELL Latitude 5400, Intel Core i5-8250U pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics 620, Windows 10 Pro, negru","In Stoc"
"1612388376-3779","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.999,90lei","Laptop ASUS X509JA-EJ030, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel HD Graphics 520, Free DOS, gri","Stoc epuizat"
"1612388399-4225","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","4.999,90lei","Laptop HP EliteBook 840 G6, Intel Core i5-8265U pana la 3.9GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, argintiu","In anumite magazine"
"1612388392-4081","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.399,90lei","Laptop ASUS Zenbook 14 UX425EA-BM026R, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 16GB, SSD 1TB, Intel Iris Xe, Windows 10 Pro, Pine Grey","Stoc epuizat"
"1612388379-3850","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.299,90lei","Laptop Gaming HP Pavilion 15-ec1003nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612388399-4229","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","9.499,90lei","Laptop APPLE MacBook Pro 13 z11f0010w, Apple M1, 13.3"" Retina Display si Touch Bar, 16GB, SSD 512GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612388399-4237","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","6.499,90lei","Laptop Gaming MSI GE75 Raider 8SG, Intel® Core™ i7-8750H pana la 4.1GHz, 17.3"" Full HD, 16GB, HDD 1TB + SSD 512GB, NVIDIA GeForce RTX 2080 8GB, Free Dos","Stoc epuizat"
"1612388389-4045","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.299,90lei","Laptop DELL Inspiron 5401, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612388407-4366","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.099,90lei","Laptop HP EliteBook 845 G7, AMD Ryzen 7 Pro 4750U pana la 4.1GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Pro, argintiu","In Stoc"
"1612388397-4199","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.899,90lei","Laptop ASUS ZenBook 15 UX534FTC-AA254R, Intel Core i7-10510U pana la 4.9GHz, 15.6"" 4K UHD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1650 Max-Q 4GB, Windows 10 Pro, Royal Blue","Stoc epuizat"
"1612388407-4390","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","6.599,90lei","Laptop Gaming HP Omen 17-cb1000nq, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612388387-3966","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","5.199,90lei","Laptop LENOVO ThinkPad L13, Intel Core i7-10510U pana la 4.9GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","Stoc epuizat"
"1612388397-4174","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","14.299,90lei","Laptop APPLE MacBook Pro 16"" Retina Display si Touch Bar mvvk2ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 1TB, AMD Radeon Pro 5500M 4GB, macOS Catalina, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612388394-4133","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.669,99lei","Laptop Gaming ASUS ROG Strix G15 G512LW-AZ025, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","Stoc epuizat"
"1612388376-3811","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.999,90lei","Laptop 2 in 1 LENOVO IdeaPad C340-14API, AMD Ryzen 3 3200U pana la 3.5GHz, 14"" Full HD Touch, 4GB, SSD 128GB, AMD Radeon Vega 3, Windows 10 Home S, gri","Stoc epuizat"
"1612388412-4459","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.799,90lei","Laptop HP 15-gw0007nq, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, gri","In Stoc"
"1612388402-4263","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.299,90lei","Laptop ACER Swift 3 SF313-52-53R1, Intel Core i5-1035G4 pana la 3.7GHz, 13.5"" QHD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","In Stoc"
"1612388389-4020","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.699,90lei","Laptop ASUS ZenBook 14 UX434FAC-A5169T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","Stoc epuizat"
"1612388402-4268","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.099,90lei","Laptop Gaming ACER Nitro 5 AN515-44-R0XU, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, negru","In Stoc"
"1612388410-4417","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.199,90lei","Laptop Gaming ASUS ROG Zephyrus S GX531GWR-ES008T, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612388402-4281","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.599,90lei","Laptop HP 250 G7, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612388392-4077","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.449,90lei","Laptop Gaming DELL Inspiron G5 5505, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, AMD Radeon RX 5600M 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612388387-3989","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.899,90lei","Laptop ASUS ZenBook 14 UX433FAC-A5290T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612388379-3844","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.399,90lei","Laptop ASUS VivoBook 15 M513IA-EJ054T, AMD Ryzen 7 4700U pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612388376-3783","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.999,90lei","Laptop LENOVO IdeaPad 5 14ARE05, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics, Free DOS, gri","Stoc epuizat"
"1612388373-3765","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/16/","1.649,90lei","Laptop ASUS M509DA-EJ043, AMD Ryzen 3 3200 pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Vega 3, Free DOS, argintiu","Stoc epuizat"
"1612388397-4192","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","9.999,90lei","Laptop 2 in 1 HP Elite x2 1012 G1, Intel Core m7-6Y75 pana la 3.1GHz, 12"" WUXGA+, 8GB, SSD 256GB, Intel HD Graphics 515, Windows 10 Pro, argintiu","Stoc epuizat"
"1612388410-4442","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","7.699,90lei","Laptop Gaming ASUS ROG Zephyrus GX501GI-EI006T, Intel® Core™ i7-8750H pana la 4.1GHz, 15.6"" Full HD, 24GB, SSD 512GB, NVIDIA GeForce GTX 1080 8GB, Windows 10","In Stoc"
"1612388384-3945","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5016, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","Stoc epuizat"
"1612388392-4078","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.399,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV-HE118T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, gri inchis","Stoc epuizat"
"1612388376-3784","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","2.999,90lei","Laptop ASUS M509DA-EJ071, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon RX Vega 10, Free DOS, gri","Stoc epuizat"
"1612388405-4331","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.299,90lei","Laptop LENOVO Yoga Slim 7 14ARE05, AMD Ryzen 7 4800U pana la 4.2GHz, 14"" Full HD, 16GB, SSD 1TB, AMD Radeon Graphics, Windows 10 Home, Orchid","In Stoc"
"1612388381-3886","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.999,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, gri platinum","Stoc epuizat"
"1612388379-3857","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.299,90lei","Laptop ASUS X509JP-EJ064, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Free DOS, gri","Stoc epuizat"
